,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_cylinderVolume,car_fuel,car_gear,car_address,car_title,car_photo,dealer_name,dealer_address,sunroof,SRS,keyless,TCS,cruise_sys,HID_head,LED_head,electric_seat,auto_AC,navi_sys,IVI_sys,parking_camera,LDW
175,1.01093E+11,MINI,RX,2018,30000,"1,598,000",é»,5,2200,æ±½æ²¹,ªæ,°åå¸,2018ç¸½ä»£Mini Countryman JCW ALL4 ä¸¨åå»é¤,https://ct.yimg.com/xd/api/res/1.2/Nj0.TJrAgc3Hw.ctZtaRQQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/00b69ebe-e503-48ad-9418-d028b08c069d.jpg,['¦¾æ±½è0927856800'],°åå¸¸­å±±åæ°±è·¯554,1,1,1,1,1,0,1,1,1,1,1,1,1
176,1.01078E+11,LEXUS,NX,2017,30000,"1,598,000",,5,2200,æ±½æ²¹,,°åå¸,2018 LEXUS NX300 F AWD  °æ ¨æ ªè3¬ãå¨,https://ct.yimg.com/xd/api/res/1.2/jZUtdaRJQiy9zNjN4vwJkw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/eb7e6233-692c-49dd-8e15-1c4c60168e99.jpg,['å¨±½è»¤¾30å¹´è'],°åå¸å±±å¾©·¯163-1,1,1,1,1,1,0,1,1,1,1,1,1,0
177,1.01037E+11,LEXUS,NX,2018,20000,"1,598,000",é»,4,2200,æ±½æ²¹,,°åå¸,2018 Lexus NX300 F-SPORT ªèäº é»å¨,https://ct.yimg.com/xd/api/res/1.2/BAUq_7HG2PuF3_ZS0ixrLg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMzk7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/7ac03bc3-9d08-4e1b-8781-68b7a1d28471.jpg,['å¨±½è»¤¾30å¹´è'],°åå¸å±±å¾©·¯163-1,1,1,1,1,1,1,1,1,1,1,1,0,1
178,1.0108E+11,VOLVO,XC40,2020,4828,"1,590,000",,5,2200,æ²¹é,,æ¡å¸,VOLVOæ¡èª-±ææ±½è2021å¹´åXC40 B4M,https://ct.yimg.com/xd/api/res/1.2/JCNPxuzn8A5nRoC83r5Qzw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/01ba2c50-912f-409f-a3ec-b2e9001b4cdd.jpg,['Volvo KTèªä¸­åè»'],æ¡å¸ç«¹å¸­è·¯äæ®36,1,1,1,1,1,0,1,1,1,1,1,1,1
179,1.01014E+11,PORSCHE,MACAN,2015,30000,"1,590,000",,5,2600,æ±½æ²¹,,°åå¸,ä¿ (ç¸½ä»£)  MACAN  S  2015å¹ è·3 ¨è,https://ct.yimg.com/xd/api/res/1.2/85J9SviEZiZsFt8NWGOw_A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/53cb59fe-7bb3-4be4-9a08-8170da1f218e.jpg,['é´»ç·¯æ±½è'],°åå¸¸­ä¸­æ­£è·151,0,1,0,1,0,1,0,1,1,1,0,1,0
180,1.00718E+11,MERCEDESBENZ,GLCCLASS,2015,38900,"1,590,000",,5,2200,æ±½æ²¹,ªæ,°åå¸,2016 å¹´å GLC300 AMG °ç³éé» ¥æ³°æ±½è,https://ct.yimg.com/xd/api/res/1.2/jOT2mgTR_s_vTSwUIltO2w--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/1ca632a5-28a3-40cc-9468-252e3e5ef38b.jpg,['¥æ³°æ±½è'],°åå¸¸­å±±åæ°±è·¯514,0,1,0,1,0,1,0,1,1,1,0,1,0
181,1.01113E+11,MERCEDESBENZ,GLCCLASS,2017,40000,"1,588,000",,5,2200,æ±½æ²¹,ªæ,°åå¸,2017å¹ GLC300 AMG 4 P2æ° ¨æ  »åå°¾é,https://ct.yimg.com/xd/api/res/1.2/Rwkotf5G9.T0mDgWHvNVaw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMzk7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/8ad69f62-56e3-46f7-95aa-47a751e5af47.jpg,['ç¥æ±½è'],°åå¸¡å¶­è·28,1,1,1,1,1,0,0,1,1,1,1,1,0
182,1.01111E+11,MERCEDESBENZ,VCLASSVITO,2015,74000,"1,588,000",é»,5,2200,´æ²¹,ªæ,°åå¸, 2016å¹´å BENZ V250d Avantgarde ¯åé¡²¸æ¬,https://ct.yimg.com/xd/api/res/1.2/mxAxSsLe.Ow6qve0_Y9jYw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/ac82908f-3790-46f6-b497-95a8db24bea8.jpg,['æ¥'],°åå¸¸­å±±åæ¿±æè¡278,1,1,1,1,1,0,0,1,1,1,1,1,0
183,1.01074E+11,BMW,X1,2019,23000,"1,588,000",,5,2200,æ±½æ²¹,ªæ,æ¡å¸,ç¾¥½20å¹´å BMW X1 20i «æ¸æ¹é158.8¬~,https://ct.yimg.com/xd/api/res/1.2/NJBD4qTOGfQsAiZbz3jexw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/3922794f-9cdd-4c59-a2b0-51e3d550e546.jpg,['ç¾¥½ ¾·æ±½è'],æ¡å¸ç¶è·32,1,1,1,1,1,0,1,0,1,1,0,1,0
184,1.01128E+11,MERCEDESBENZ,VCLASSVITO,2016,80000,"1,580,000",æ£,5,2200,´æ²¹,,°åå¸,ç¸½ä»£ Avantgarde è¨»ååº§æ »åæ» °è319,https://ct.yimg.com/xd/api/res/1.2/XhpXN9qDh7.2whSMLoG5FQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/5766a7f5-63a7-4072-971b-00c80bc92a0e.jpg,['Y1371302305'],°åå¸è·66ä¹1,1,1,0,1,1,0,1,1,1,1,1,1,0
185,1.01125E+11,MERCEDESBENZ,GLCCLASS,2018,63943,"1,580,000",,5,2200,´æ²¹,,é«å¸,é«é«æ±½è 2018å¹ M.BENZ GLC220d ç¸½ä»£,https://ct.yimg.com/xd/api/res/1.2/i4Jo.g.4Yxxvp5IG8WzUNQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/436e1446-970a-42b2-855d-fedf1363c457.jpg,['é«é«æ±½è'],é«å¸·¦¯åè·1475,0,1,1,1,1,0,1,1,1,0,1,1,0
186,1.01112E+11,MERCEDESBENZ,GLCCLASS,2017,35000,"1,580,000",,5,2200,æ±½æ²¹,,°åå¸,¤ªä¹æ¥­ã2018å¹´å BENZ GLC300,https://ct.yimg.com/xd/api/res/1.2/80VwGyRAuSePxWzPG7wR5A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/b8281a38-cd30-4d7d-8c06-7df2794cf459.jpg,['å¤ªäè»¥­'],°åå¸ä¸­å±±è·759,0,1,1,0,0,0,1,0,1,1,1,1,0
187,1.01112E+11,MERCEDESBENZ,VCLASSVITO,2020,3000,"1,580,000",é»,4,2200,´æ²¹,,æ¡å¸,2020 Benz Vito Tourer ç¸½ä»£å¥½æ±½è»,https://ct.yimg.com/xd/api/res/1.2/Jl5DA5NEL0x_b0Wjp3U7Fg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/17c7aad9-6579-4116-a62f-52fd6cf5abb8.jpg,['~æ¡¥½æ±½è~'],æ¡å¸è·¯äæ®435,0,1,0,1,1,0,0,0,1,1,1,1,0
188,1.01082E+11,PORSCHE,MACAN,2015,102000,"1,580,000",,5,2200,æ±½æ²¹,ªæ,°åå¸,Porsche Macan 2015 ç¸½ä»£ - æ£°èä¸­æ­£,https://ct.yimg.com/xd/api/res/1.2/hP5lszDou9ttPN8WwEMKCA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/275340ca-7032-48b2-b5bb-4831ca40b438.jpg,['æ£æ±½è - °èä¸­æ­£åº'],°åå¸ä¸­æ­£è·53,0,0,0,1,1,1,0,1,1,0,0,1,0
189,1.01015E+11,BMW,X3,2018,25483,"1,580,000",é»,5,2200,æ±½æ²¹,,é«å¸,é«é«æ±½è 2018å¹ BMW X3 xDrive20i ç¸½ä»£,https://ct.yimg.com/xd/api/res/1.2/2mp3zmKuSBkfP7smp.M6nQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/6cc36e9d-af4e-42ce-8a26-680aab78d528.jpg,['é«é«æ±½è'],é«å¸·¦é«å¸·¦¯åè·1475,0,1,1,1,1,0,1,1,1,0,0,1,0
190,1.00969E+11,MERCEDESBENZ,VCLASSVITO,2015,100000,"1,580,000",,5,2200,´æ²¹,,æ¡å¸,2016å¼ Benz V250d Avantgarde ç¸½ä»£ å¥½æ±½è»,https://ct.yimg.com/xd/api/res/1.2/Ow14fEBnLPw0FLPfzIgrhw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/fb006842-edcc-42c9-b561-bf753524b096.jpg,['~æ¡¥½æ±½è~'],æ¡å¸è·¯äæ®435,0,1,0,1,1,0,1,1,1,1,1,1,0
191,1.00988E+11,ALFAROMEO,VCLASSVITO,2017,40000,"1,568,000",,5,2200,æ±½æ²¹,ªæ,æ¡å¸,ç¾¥½18å¼ Stelvio  Q4 «æ¸æ¹é156.8¬~,https://ct.yimg.com/xd/api/res/1.2/BPqoPbND4fdhTDeoazy3qw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/f1bc7b7f-4823-4cb9-b8e5-0b754d506e3d.jpg,['ç¾¥½ ¾·æ±½è'],æ¡å¸ç¶è·32,1,1,1,1,1,0,1,0,1,1,0,1,0
192,1.01113E+11,VOLVO,XC90,2018,15000,"1,560,000",,5,2200,æ±½æ²¹,,æ¡å¸,¨å´çï¼2018å¹´VOLVO XC90 T5i ªè1.5 æ¼º®è»æ¼º®,https://ct.yimg.com/xd/api/res/1.2/LaJm8lBSg5yIpp8GT2qhtw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/9e7944c5-8d82-4570-8ba2-1a1025126697.jpg,['Y3288937060'],æ¡å¸å±±åå¤§æè·,1,1,1,1,1,1,1,1,1,1,1,1,1
193,1.01113E+11,TOYOTA,SIENNA,2019,26000,"1,558,000",,5,3300,æ±½æ²¹,ªæ,°åå¸,2019å¹ SIENNA ªåè· 2¬mi ¸é²é  ,https://ct.yimg.com/xd/api/res/1.2/I4nNAweWnbZtJ_7kqXhQLw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMzk7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/88fbc618-b261-48b8-b59e-148d0053db66.jpg,['ç¥æ±½è'],°åå¸¡å¶­è·28,0,1,1,1,1,0,0,1,1,1,1,1,1
194,1.01123E+11,BMW,X6,2015,129000,"1,550,000",é»,5,2600,æ±½æ²¹,,°ä¸­å¸,2015 BMW X6 35i é» ç¸½ä»£ æ±½æ²¹,https://ct.yimg.com/xd/api/res/1.2/bqe1PTOC.8r9bDmJEJNy_A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/60ea41a7-935a-4fb6-8832-fdcd6066e02c.jpg,['Y6949440040'],°ä¸­å¸å±¯å¾ç«¹äº·¯,1,1,1,1,1,1,0,1,1,1,1,1,1
195,1.01078E+11,MERCEDESBENZ,GLCCLASS,2017,77000,"1,550,000",,5,2200,æ±½æ²¹,,°åå¸,è±§¿æ¨¹æ¤§åº-4.23P.æ¤.°æ.å¤§å¤©çªGLC300#5213,https://ct.yimg.com/xd/api/res/1.2/5k_dFbp1jb.7s68H_DRsTw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/7fa2881a-a7bf-4ab1-a56e-78028a2044c1.jpg,['è±§¿æ±½èæ¨¹æ¤§åº'],°åå¸¨¹ä½³åè·¯äæ®52,1,1,1,1,1,0,1,1,1,0,1,1,1
196,1.01067E+11,MINI,GLCCLASS,2019,14000,"1,550,000",,5,2200,æ±½æ²¹,,°åå¸,2019 MINI COUNTRYMAN S ç¸½ä»£ F60 æ¨æ±½è,https://ct.yimg.com/xd/api/res/1.2/4mA3B2S2fEwCw06073wMrA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/777efbf9-b918-492c-af6e-dab253c0ec9e.jpg,['æ¨æ±½è'],°åå¸æ¹è¡è·62,0,1,1,1,1,0,1,1,1,1,1,1,0
197,1.01052E+11,HONDA,ODYSSEY,2020,16600,"1,548,000",,5,2200,æ±½æ²¹,,°åå¸,HONDA ODYSSEYèª {40400©çªæå¯¦æä¸­},https://ct.yimg.com/xd/api/res/1.2/VDkyD1NQryw4DYCbt0ZSxQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/c8e0928b-7724-4997-bb30-dc20c641b92c.jpg,['å®è»¥­'],°åå¸å¤§æ¥­è·245,0,1,1,1,1,0,1,1,1,1,1,1,0
198,1.01097E+11,JAGUAR,ODYSSEY,2018,14545,"1,538,000",é»,5,2200,´æ²¹,,°åå¸,ç¦æ±½è2018 JAGUAR E-PACE 2.0é¦¹´ ä¿ä¸ ä¸,https://ct.yimg.com/xd/api/res/1.2/sUAuoaC7WbsWBek3qdMucA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNjA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/17419a7a-220f-4966-9d97-2500ab4a4836.jpg,['ç¦æ±½è°åç¸½å'],°åå¸è·¯äæ®160,1,1,1,1,1,0,1,1,1,1,1,1,1
199,1.01078E+11,MERCEDESBENZ,GLCCLASS,2016,105988,"1,528,000",,5,2200,æ±½æ²¹,,°åå¸,7¤æ«å GLC 300 4Matic æ»¿é523P¨æAMG°æ,https://ct.yimg.com/xd/api/res/1.2/DmOvCfio0EJdc5Xpq66MoA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/ed6ff425-e4b8-46aa-9d77-08a4495bb8dc.jpg,['Y9265732500'],°åå¸£«å¿è·¯äæ®,1,1,1,1,1,0,1,1,1,1,1,1,1
200,1.01125E+11,BMW,X6,2018,10000,"1,500,000",,5,3300,æ±½æ²¹,,°åå¸,Wªå 2018 BMW X6  è£¡çè·1,https://ct.yimg.com/xd/api/res/1.2/orwlWYw7ALixZz3s0HeOWw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/755712d0-26a3-409a-a4ad-cbd103e222a7.jpg,['AA8888AA'],°åå¸¡å°åä¸è·46,1,1,1,1,1,1,0,1,1,1,1,1,0
201,1.01074E+11,MERCEDESBENZ,GLCCLASS,2016,72000,"1,500,000",é»,5,2200,æ±½æ²¹,,°åå¸,è±§¿æ¨¹æ¤§åº-63å¤.¡¯.¨æçª.GLC300é»1313,https://ct.yimg.com/xd/api/res/1.2/aXiLsNZdeN559povni0NOA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/4a912f36-ec47-40ca-b725-5e57401bce02.jpg,['è±§¿æ±½èæ¨¹æ¤§åº'],°åå¸¨¹ä½³åè·¯äæ®52,1,1,1,1,1,0,1,1,1,0,1,1,0
202,1.01055E+11,MERCEDESBENZ,GLACLASS,2019,888888,"1,500,000",,5,2200,æ±½æ²¹,,é«å¸,ä½³å¾·æ±½è 2019 GLA GLA250 å°æ¬  è©¦äè» ä½ä»24800,https://ct.yimg.com/xd/api/res/1.2/0Wt0f3aWDDNBPj8BsNPfgA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/cff4f573-e560-4384-b1f6-37032d08037b.jpg,['ä½³å¾·æ±½èBå°'],é«å¸å±±åå¤§éä¸è·605-1,1,1,1,1,1,0,1,1,1,0,1,1,0
203,1.01125E+11,MERCEDESBENZ,,2016,100000,"1,498,000",,5,2200,´æ²¹,,°åå¸,SAVE æ­2016å¹ BENZ V250D   7äººæè»319,https://ct.yimg.com/xd/api/res/1.2/9eKBlkIDa.pNQ1xoNdivDQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNTc7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/05cba71e-3c01-4dc7-99c2-b1c1efe2e8b4.jpg,['æ±½èSAVEèª'],°åå¸è·¯äæ®8,0,1,1,1,1,0,0,1,1,1,1,1,1
204,1.01116E+11,AUDI,Q7,2016,56000,"1,498,000",æ£,5,2200,æ±½æ²¹,,æ¡å¸,ç¾¥½17å¹´å Audi Q7 40TQ Luxuryä¸ººåº å¸¯ä ªææ£,https://ct.yimg.com/xd/api/res/1.2/FjGFyiDixwWdPVkGohUe.w--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/dda3f276-dac6-483e-b1aa-15da05bc12c9.jpg,['ç¾¥½ ¾·æ±½è'],æ¡å¸ç¶è·32,0,1,1,1,1,1,0,1,1,1,0,1,0
205,1.01114E+11,AUDI,Q5,2018,27000,"1,498,000",,5,2200,æ±½æ²¹,ªæ,æ¡å¸,ç¾¥½ 18å¹ Audi Q5 45 TQ è» ²é ä» ä¿,https://ct.yimg.com/xd/api/res/1.2/J5ntH7NvLxmf7ooU8D11ZQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/82e1f756-c65e-4d51-b54f-9c5bc2baf2af.jpg,['ç¾¥½ ¾·æ±½è'],æ¡å¸ç¶è·32,0,1,1,1,1,0,1,1,1,1,0,1,0
206,1.01117E+11,HONDA,CRV,2013,43000,"335,000",,5,2200,æ±½æ²¹,,°åå¸,2013 CR-V S ¼ª³å è·4 ¡ä è»è¶LIN,https://ct.yimg.com/xd/api/res/1.2/qfud8vloosBHcG6Rwdh.LQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/19ebaed3-a78c-4739-92b7-b237fcffbe9d.jpg,['è³¥½è»'],°åå¸ä¸·¯ä¸æ®249å·55,1,0,0,1,1,1,0,1,1,1,1,1,0
207,1.01114E+11,NISSAN,XTRAIL,2016,10000,"335,000",,5,2200,æ±½æ²¹,,°åå¸,2016 X-TRAIL 2.0å® è· ä»¶çäº¡åä¿®çæ²¹äLIN,https://ct.yimg.com/xd/api/res/1.2/XbeZGJ2MA1FzB5WlNW10Kw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/6fd39ca6-b637-45b1-b7b7-2a5979c237f2.jpg,['è³¥½è»'],°åå¸ä¸·¯ä¸æ®249å·,0,1,1,1,1,1,0,0,1,1,1,1,0
208,1.01114E+11,LUXGEN,7MPVM7TURBO,2015,75000,"335,000",,5,2200,æ±½æ²¹,,°åå¸,2015 LEXGEN M7 Turbo è·7  ä¸ººåº§ä LIN,https://ct.yimg.com/xd/api/res/1.2/WE39nhrH5OuCrZ2qVXy61g--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/d65d40b6-cbc9-4565-a11d-1dac01df1f62.jpg,['è³¥½è»'],°åå¸ä¸·¯ä¸æ®249å·,1,1,1,1,1,1,0,1,1,1,1,1,1
209,1.01015E+11,TOYOTA,RAV4,2016,22500,"335,000",,5,2200,æ±½æ²¹,,°åå¸,ªæ¹å TOYOTA RAV4 å¿«ä»æ´½è©¢ï,https://ct.yimg.com/xd/api/res/1.2/k8jTPDUk0V.R_uQBlgdnqA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/15dbe2a2-ae46-4f73-b317-78c4b6f7cd84.jpg,['Y0821500583'],°åå¸æ¹æ°±è·¯­æ®µ259æ¨,1,1,1,1,1,1,0,1,1,1,1,1,1
210,1.00972E+11,SUBARU,FORESTER,2019,10522,"335,000",,5,2200,æ±½æ²¹,,°åå¸, 2019 SUBARU FORESTER  ­¤ä¸   »æ´½  æ²,https://ct.yimg.com/xd/api/res/1.2/ZN_Jax8Pk60y8zdShVhdmg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/5f46781b-e489-404f-8364-3c73d5444a92.jpg,['Y0821500583'],°åå¸æ¹æ°±è·¯­æ®µ2591æ¨,1,1,1,1,1,1,0,1,1,1,1,1,1
211,1.01125E+11,SUBARU,FORESTER,2015,43468,"338,000",,5,2200,æ±½æ²¹,,°åå¸,è³  2015å¹   SUBARU   /   FORESTER,https://ct.yimg.com/xd/api/res/1.2/luhcoXrOr_vhnQbw4kX.iw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/a3e8abd1-3131-4b82-83e3-50d5c99c10fd.jpg,['ªæè³¥½è»!! ¯æ!!'],°åå¸ä¸·¯ä¸æ®249å·55,1,1,1,1,1,1,0,1,1,1,1,1,1
212,1.01124E+11,MAZDA,5,2014,140000,"338,000",,5,2200,æ±½æ²¹,,°ä¸­å¸,è²·è«éå¯¦èå¯¦å14å¹´é¦¬5 »åæ»/å¤©ç/7äººåº§/ä¸/ä¿,https://ct.yimg.com/xd/api/res/1.2/PQRAGmmrHB0iDbQUzP7_ug--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/545960a7-63e5-4254-84af-19eabcc1831f.jpg,['è¾·´±½è»'],°ä¸­å¸¥å°èè·193,1,1,1,1,1,1,0,1,1,1,1,1,1
213,1.0112E+11,TOYOTA,WISH,2016,70789,"338,000",,5,2200,æ±½æ²¹,,°åå¸,ªæä¿  2016å¹   TOYOTA   /   WISH,https://ct.yimg.com/xd/api/res/1.2/umHxUuYUIf72Pq6OOjvJzg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNjU7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/f8245972-8661-4d86-abec-9eec0d05f650.jpg,['ªæè³¥½è»!! ¯æ!!'],°åå¸ä¸·¯ä¸æ®249å·55,1,1,1,1,1,1,0,1,1,1,1,1,1
214,1.01119E+11,VOLKSWAGEN,T5,2013,185480,"338,000",æ£,5,2200,´æ²¹,,æ¡å¸,¸å¸ã T5 2013-02 æ£ 2.0 ­è»¸,https://ct.yimg.com/xd/api/res/1.2/63hFix7a584wsDml06I8Og--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzQy/https://s.yimg.com/ob/image/8dcade1a-0f58-466c-8611-6e96da6a6c44.jpg,['Y3288937060'],æ¡å¸å±±åå¿¾©è·¯äæ®,0,0,0,1,0,0,0,0,1,1,1,1,0
