,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_seat,car_cylinderVolumn,car_driveMode,car_fuel,car_gear,verified,car_address,car_title,dealer_name,dealer_address,sunroof,TPMS,SRS,keyless,theft_alarm,central_lock,ESP,TCS,ABS,cruise_sys,HID_head,LED_head,isofix,electric_seat,auto_AC,navi_sys,IVI_sys,SW_button,leather_seat,parking_radar,parking_camera,BSM,ACC,LDW,source
7423,483554,NISSAN,SERENA ,2009,134844,329000,白,5,7,2500,2,汽油,自排,1,新北市,,禾旺汽車,新北市新莊區新樹路30號,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,SUM
7424,483220,VW,VENTO,2015,40985,388000,白,4,5,1600,2,汽油,手自排,1,花蓮縣,,誠大汽車,花蓮縣吉安鄉中山路一段87號,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,SUM
7425,482252,NISSAN,X-TRAIL ,2018,39000,688000,灰,5,5,2000,2,汽油,手自排,1,新北市,SUM 金鑽店“★0利率送鍍膜☆2.0最頂級360環景大螢幕+選配電動尾門+盲點‧全域安全防護科技‧六安‧免鑰匙+行李架,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,SUM
7426,481398,BENZ,C-CLASS SEDAN W205 ,2015,80370,1280000,白,4,5,2000,2,汽油,手自排,1,桃園市,BENZ C300 2015年(16年式) 2.0 白 4Matic,發達汽車,"桃園市八德區中華路535號(24.969871,121.252323)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7427,480492,NISSAN,MURANO,2013,70918,448000,藍,5,5,3500,4,汽油,手自排,1,臺中市,,永豐汽車(文心店),臺中市西屯區文心路三段352號(文心路與河南路口(摩斯漢堡旁)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7428,480301,LUXGEN,S5 TURBO ECO HYPER,2016,23097,388000,灰,4,5,1800,2,汽油,手自排,1,桃園市,渦輪增壓/LED日行燈、尾燈/電子手煞車/循跡防滑/斜坡起步輔助/電收折後視鏡/ISOFIX/胎壓監控/智慧防盜座椅,龍馬汽車,桃園市大溪區員林路一段368號(sum龍馬汽車),0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SUM
7429,480148,HONDA,CR-V ,2011,149000,398000,灰,5,5,2400,2,汽油,自排,1,新北市,SUM 金鑽店“★0利率送鍍膜☆新入庫美容中～頂級2.4小改款•雙安•一手車+里程保證‧多合一大螢幕•定速•黑皮椅,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,SUM
7430,479450,TOYOTA,RAV4 ,2013,57106,658000,銀,5,5,2500,2,汽油,手自排,1,高雄市,2.5 頂級2WD 一手用車 認證保證保固,威霸汽車,高雄市左營區翠華路636號,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,SUM
7431,479023,SUZUKI,SUPER CARRY,2014,87058,280000,藍,2,2,1600,2,汽油,手排,1,臺中市,2014年6月 吉利 小貨車 1.6L 車很美 很好開 可分期 歡迎賞車,和興汽車,臺中市北屯區太原路三段750 號(太原路三段與旱溪西路交叉路口),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7432,479011,MITSUBISHI,DELICA貨車,2016,96161,375000,白,2,3,2400,2,汽油,手排,1,臺中市,2016年1月 得利卡 冷凍車 -5度 對門雙開 車很美 很好開 可分期 歡迎賞車,和興汽車,臺中市北屯區太原路三段750 號(太原路三段與旱溪西路交叉路口),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7433,478930,BENZ,GLC-CLASS ,2015,64016,1580000,黑,5,5,2000,2,汽油,手自排,1,桃園市,BENZ GLC300 2015年 2.0 黑 全景 電尾 盲點 ECO 柏林之音 ECO 電動記憶動態電熱椅,發達汽車,"桃園市八德區中華路535號(24.969871,121.252323)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7434,477507,HYUNDAI,IX35,2015,54000,488000,白,5,2,2000,2,柴油,手自排,1,新北市,SUM金鑽店〞★有小改款的十安 IX35 柴油運動版‧一手車+保證只跑5萬公里‧電動椅‧多合一大螢幕‧抬頭顯示器‧旅行架,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,SUM
7435,477072,BENZ,GLC-CLASS ,2016,64016,1680000,黑,5,5,2000,4,汽油,手自排,1,桃園市,自動停車系統 環景影像 大螢幕 前後原廠雷達 全景天窗 電尾門 摸門 柏林之音 4MATIC,發達汽車,"桃園市八德區中華路535號(24.969871,121.252323)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7436,476998,SUBARU,OUTBACK ,2013,127233,499000,灰,5,5,2500,4,汽油,手自排,1,彰化縣,***AWD/電動座椅/電動天窗/斜坡輔助/定速快撥片/可全額貸款/,尚鼎汽車,彰化縣溪湖鎮員鹿路二段92號,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,SUM
7437,476321,BENZ,B-CLASS W246 ,2016,45000,898000,藍,5,5,1600,2,汽油,手自排,1,新北市,SUM金鑽店〞★0利率送鍍膜☆頂級B180小改款旗艦版‧少見有恆溫+後出風口‧64分離前座椅‧自用車保證跑5萬‧倒車顯影,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,SUM
7438,475380,SMART,FORFOUR ,2017,60000,568000,紅,5,5,900,2,汽油,手自排,1,新北市,SUM 金鑽店“★0利率送鍍膜☆最頂級SAMRT 9.0t Passion版.自用車+里程數保證.五安+定速+循跡防滑,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,SUM
7439,473534,MITSUBISHI,VERYCA貨車 ,2014,115810,315000,藍白,2,2,1300,2,汽油,手排,1,臺中市,2014年6月 菱利 冷凍 -25度 對門雙開 車很美 很好開 可分期 歡迎賞車,和興汽車,臺中市北屯區太原路三段750 號(太原路三段與旱溪西路交叉路口),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7440,472897,MAZDA,MAZDA 3 ,2012,80000,368000,紫,5,5,2000,2,汽油,手自排,1,新北市,SUM 金鑽店“頂級五門2.0S免鑰匙•女用車+里程數保證只跑8萬•HID頭燈+電動天窗.定速‧F1手自排快撥,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,SUM
7441,472363,TOYOTA,INNOVA,2013,95866,298000,銀,5,5,2000,2,汽油,自排,1,彰化縣,導航 倒車顯影 客貨兩用 可保固 可全貸,中港汽車,彰化縣彰化市中山路三段855號,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,SUM
7442,464296,BENZ,B-CLASS W246 ,2014,92384,728000,白,5,5,1600,2,汽油,手自排,1,新北市,SUM 金鑽店〞★0利率送鍍膜☆頂級總代理B180小改款‧純一手車里程數保證‧自動停車‧定速‧九安,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,SUM
7443,462683,FORD,FOCUS 5D,2015,75327,398000,銀,5,5,2000,2,汽油,自手排,1,新北市,SUM 金鑽店〞★0利率送鍍膜☆五門頂級天窗小改款2.0S•S版空力套件•自用車+保證只跑7萬•四安•定速,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,SUM
7444,462670,MITSUBISHI,ZINGER,2013,137628,249000,銀,5,5,2400,2,汽油,手排,1,彰化縣,網路優惠價，不用殺價就很便宜了。/ 客貨兩用車 / 車內大空間 / 手排,永大汽車,彰化縣花壇鄉中山路一段220號,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,SUM
7445,462621,MITSUBISHI,DELICA貨車,2013,99891,295000,白,2,3,2400,2,汽油,手排,1,臺中市,2013年 得利卡 冷凍 尾門  車很美 很好開 可分期 歡迎賞車,和興汽車,臺中市北屯區太原路三段750 號(太原路三段與旱溪西路交叉路口),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7446,461171,BENZ,C-CLASS SEDAN W205 ,2015,82830,1190000,黑,4,5,2000,2,汽油,手自排,1,桃園市,正15年 C300 AMG 大螢幕 盲點偵測 全景天窗 柏林之音  只要139萬 就賣139 肯定139 敬請把握,發達汽車,"桃園市八德區中華路535號(24.969871,121.252323)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7447,455101,BMW,3 SERIES SEDAN F30 ,2015,90000,777000,白,4,5,1600,2,汽油,手自排,1,新北市,SUM 金鑽店“★0利率送鍍膜☆總代理BMW 316i•一手車庫車+里程保證•HID頭燈•六安•倒車顯影‧電動座椅,金豪華汽車,新北市三重區重陽路三段2號(中山高速公路下直走第六個紅綠燈口，捷運為三重菜寮站，【SUM連續38季第一名SUM模範店】),0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,SUM
7448,453479,FORD,KUGA ,2015,98000,558000,黑,5,5,2000,4,柴油,自手排,1,臺南市,✅柴油渦輪✅特價!! 盲點/車偏/免鑰匙/腳踢尾門/四輪傳動/全景天窗,太星汽車,臺南市仁德區中正路三段456號,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,SUM
7449,446748,BMW,5 SERIES SEDAN F10,2016,44690,1500000,黑,4,5,2000,2,柴油,手自排,1,臺中市,總代理/渦輪/頂級/配備齊全/停車環景輔助/可協助全額貸,千鼎汽車,臺中市大里區大峰路149號(台中市大里區大峰路149號),0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,SUM
7450,433352,PORSCHE,911 CARRERA,2016,628,4990000,灰,2,4,3000,2,汽油,自手排,1,高雄市,3.0T總代理 2017年式 僅跑4000公里 新車含選配660多萬,君豪汽車,高雄市左營區文自路606號,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,SUM
7451,431618,TOYOTA,CAMRY ,2014,65599,468000,黑,4,5,2500,2,汽油,手自排,1,桃園市,最暢銷國產大型房車~2.5大馬力~洽黃課長0932-168447,金源汽車,桃園市平鎮區中豐路595號,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,SUM
7452,420788,FORD,ECONOVAN廂車,2009,184646,198000,藍白,2,3,2000,2,汽油,手排,1,嘉義市,里程保證 做生意賺錢好夥伴 原板件 無事故,立得汽車,嘉義市嘉義市世賢路一段922-1號,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SUM
7456,575984,BMW,X5 F15 ,2014,70000,1098000,白,5,5,3000,4,柴油,手自排,1,新北市,新車價328萬 258匹柴油四驅大馬力，搭配ConnectedDrive互聯駕駛科技。男人一輩子的夢想休旅,元禾汽車,新北市樹林區中正路421號(樹林區監理站),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7458,575809,FORD,FOCUS TDCI ,2013,128000,338000,白,5,5,2000,2,柴油,自手排,1,新竹縣,13年FOCUS 2.0 S版 TDCI 柴油渦輪 原廠保養，電動天窗、免鑰匙系統，柴油頂級版，底盤紮實，六安、循跡防滑,冠鈜車業,新竹縣竹北市中華路416號,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,SUM
7459,575785,LEXUS,RX ,2011,80000,428000,銀,5,5,3500,4,汽油,手自排,1,新北市,新車價２５９萬，全景天窗 HUD抬顯 中文導航大螢幕 經典銀色搭配黑內裝，超保值妥善率極高神級休旅車僅此一台！現在只要４,元禾汽車,新北市樹林區中正路421號(樹林區監理站),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7462,575733,LEXUS,ES ,2014,70000,618000,銀,4,5,2500,2,油電,手自排,1,新北市,旗艦版 大滿配原廠中文導航 LDA車道偏移警示電尾門等  新車價231萬現在不用3/1即可帶走！未來趨勢省油省稅油電ES,元禾汽車,新北市樹林區中正路421號(樹林區監理站),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7465,575494,TOYOTA,HIACE SOLEMIO,2002,97400,298000,白,5,8,2700,2,汽油,自排,1,高雄市,2002年 HIACE  跑少 皮椅  電動窗,坤獅汽車,高雄市鳳山區建國路三段368號(http://goo.gl/maps/5f0OB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SUM
7467,575440,VOLVO,XC60,2012,92000,448000,黑,5,5,2400,4,柴油,手自排,1,新北市,曜石黑 四輪驅動、全景天窗、自動跟車、盲點偵測、車道偏移警示，瑞典國寶安全性No.1！全車原版件，已認證一級美車！新車價,元禾汽車,新北市樹林區中正路421號(樹林區監理站),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7468,575375,AUDI,A3 SPORTBACK ,2012,113017,488000,白,5,5,2000,2,汽油,自手排,1,高雄市,2012年A3  衛星導航 倒車顯影 雙區恆溫 全景天窗 車況優!,坤獅汽車,高雄市鳳山區建國路三段368號(http://goo.gl/maps/5f0OB),1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,SUM
7469,575302,AUDI,Q7 ,2012,90000,578000,白,5,7,3000,4,柴油,手自排,1,新北市,純潔白 超值進口七人座休旅車 柴油大馬力 省油省稅敲好開~  新車331萬，現在不用60萬即可入主舒適豪華七人座,元禾汽車,新北市樹林區中正路421號(樹林區監理站),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
7471,575230,PEUGEOT,208,2013,65384,368000,白,5,5,1600,2,汽油,手自排,1,新竹市,鋼砲底氣小獅王~超優底盤山道殺手~手自排動態循跡~藍芽影音標配~歡迎賞車試乘鑑賞~,東陞汽車,新竹市東區經國路一段165號,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,SUM
