,id,車款,車型,年份,里程,車輛價格,縣市,顏色,車門數,座位數,排氣量,驅動方式,燃料,變速系統,刊登標題,照片網址,車商名,車商地址,安全氣囊,智慧i-key,電動椅,天窗,全景天窗,ABS,倒車雷達,盲點偵測,胎壓偵測,ACC跟車,CD,VCD,DVD,MP3,衛星導航GPS,大螢幕,定速,旅程電腦,方向盤快撥鍵,電動伺服方向盤,皮椅,電子恆溫,自動停車輔助,電折後視鏡,渦輪增壓,防滑循跡,鋁圈,動態穩定,HID氙氣頭燈,上坡起步輔助,行李架,倒車顯影,電子避震,LED燈,自動煞停,KEY-LESSGO免持
185,270081,Benz,E-Class E220,2014,160000 公里,面議,屏東縣,白色,4 門,5 人座,2200cc,後輪驅動,柴油車,手自排,總代理E220D小改新車款14年領牌~稀少漂亮珍珠白~內外極美認證車省油稅高性能,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-4521df7a-2fb3-4b3a-8ea4-9430ef4fb91b.jpeg?w=600&h=450,龍泰興汽車,屏東縣九如鄉九如路三段527之6號,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
186,272288,TOYOTA,Altis 1.8,2020,21050 公里,68.8萬,高雄市,白色,4 門,5 人座,1800cc,前輪驅動,Hybrid 混合動力車,自排,TOYOTAALTISHYBRID尊爵版2020年原鈑件原廠保固中ACC盲點恆躍,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e69c8ed3-6e7b-48e7-967e-3ff2df292d7c.jpg?w=600&h=450,恆躍汽車有限公司 GOO認證好店 SAVE認證,高雄市左營區自由四路227號,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
187,272287,BMW,7 Series 750,2016,73000 公里,面議,台中市,黑色,4 門,5 人座,4400cc,前輪驅動,汽油車,手自排,BMW 750LI 總代理.手勢控制.腳踏尾門.後座影音.台中上豪,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-a714d2ad-91bb-41fd-b82d-ca2f7102b018.jpg?w=600&h=450,上豪國際,台中市南屯區五權西路2段1229號,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1
188,270073,VOLVO,V40 1.5,2019,12460 公里,99.8萬,高雄市,白色,5 門,5 人座,1500cc,前輪驅動,汽油車,手自排,VOLVO V40 T3 2019年 原廠保固中原鈑件 定速盲點導航倒車顯影恆躍,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0f372cd8-15e7-4bb9-96ee-61a371d679ac.jpg?w=600&h=450,恆躍汽車有限公司 GOO認證好店 SAVE認證,高雄市左營區自由四路227號,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
189,267638,TOYOTA,Altis 1.8,2016,59000 公里,47.8萬,新北市,白色,4 門,5 人座,1800cc,前輪驅動,汽油車,手自排,大信SAVE 2016年 ALTIS Safety+ 安全特仕版 TCS+免鑰匙,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-84fbeb70-40cc-451d-8e83-29965ec6c1c2.JPG?w=600&h=450,大信汽車-SAVE認證車聯盟,新北市泰山區新北大道5段618號,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
190,272278,HONDA,Fit 1.5,2014,112334 公里,37.8萬,桃園市,白色,5 門,5 人座,1500cc,前輪驅動,汽油車,手自排,頂級VTi-S 換檔快撥 原廠Modulo空力套件加持~94帥!快閃優惠可全額貸,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-14fc09b2-91aa-40ed-b055-9bb403cc9709.jpg?w=600&h=450,桃園SUM模範店首福汽車,桃園市中壢區新中北路二段68號,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
191,270843,Benz,S-Class S450,2018,29270 公里,面議,桃園市,黑色,4 門,5 人座,3000cc,後輪驅動,汽油車,手自排,2017 S450 L 23P智慧駕駛 後座電動椅 菱格紋內裝 柏林之音 全景,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-57e782b9-4bf2-4ae8-af3c-ea9e22caa4a6.JPG?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,270844,Benz,S-Class S450,2018,32074 公里,面議,桃園市,黑色,4 門,5 人座,3000cc,四輪驅動,汽油車,手自排,正2018年 S450 AMG 23P智慧駕駛 多光束頭燈 柏林之音 全景,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-837265bd-c996-4c0c-b8d4-cf5adbb467f0.JPG?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,271033,Benz,E-Class E300,2017,32902 公里,面議,桃園市,銀色,4 門,5 人座,2000cc,後輪驅動,汽油車,手自排,正2017年 E300 AMG 柏林之音 免鑰匙 盲點 電尾門 黑梣木,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-806b26e6-00f4-44e2-9ced-e918411f1b5a.JPG?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,267379,Benz,GLE-Class 43 AMG,2019,6970 公里,面議,桃園市,黑色,5 門,5 人座,3000cc,四輪驅動,汽油車,手自排,正2019年 GLE43 AMG 23P智慧駕駛 冷熱通風真皮座椅 環景 盲點,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-7d0aab61-c546-43fe-a756-511ab39af010.jpg?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,272276,NISSAN,March 1.5,2017,47260 公里,36.8萬,桃園市,白色,5 門,5 人座,1500cc,前輪驅動,汽油車,自排,絕版可愛小饅頭~旗艦版免key恆溫.里程才4萬.原廠紀錄.最超值小車首選.免頭款,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9a8c2ba5-f61f-42a4-b5aa-039f9f21e767.jpg?w=600&h=450,桃園SUM模範店首福汽車,桃園市中壢區新中北路二段68號,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
196,272273,LUXGEN,7 MPV 2.2,2011,130458 公里,25.8萬,桃園市,白色,5 門,7 人座,2200cc,前輪驅動,汽油車,手自排,百萬豪華七人座~旗艦最頂雙螢幕.環景影音滿配.電滑門.里程少.原廠紀錄.可全額貸,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-35579f2f-2204-40f9-a431-9ea94366e588.jpg?w=600&h=450,桃園SUM模範店首福汽車,桃園市中壢區新中北路二段68號,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
197,270076,TOYOTA,Altis 1.8,2018,27045 公里,47.8萬,高雄市,白色,4 門,5 人座,1800cc,前輪驅動,汽油車,手自排,TOYOTA  ALTIS 雅緻版 2018年 原鈑件 安全舒適兒童安全椅 恆躍,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3cf09394-59e1-4b63-865b-86ee51bffecb.jpg?w=600&h=450,恆躍汽車有限公司 GOO認證好店 SAVE認證,高雄市左營區自由四路227號,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,270072,SUZUKI,Vitara 1.6,2019,30000 公里,59.8萬,桃園市,灰色,5 門,5 人座,1600cc,前輪驅動,汽油車,手自排,原裝進口跨界RV里程才3萬~全原廠紀錄+車齡新有保固.高剛性7氣囊+循跡+盲點~,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-55fd6b17-5f25-46e7-9042-5ef7b156e8d4.jpg?w=600&h=450,桃園SUM模範店首福汽車,桃園市中壢區新中北路二段68號,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1
199,272272,TOYOTA,Yaris 1.5,2010,124115 公里,23.8萬,高雄市,黑色,5 門,5 人座,1500cc,前輪驅動,汽油車,自排,女用一手無菸車，就是水，豪華型G版。,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-dc1d5ac0-bff0-401f-958b-9c114167ccca.JPG?w=600&h=450,鶯飛汽車/高雄,高雄市鳳山區五甲一路336巷1-1號 。國泰店--國泰路二段46號。,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
200,272271,VW,Golf 2.0,2012,0 公里,55.8萬,台北市,藍色,0 門,0 人座,2000cc,前輪驅動,汽油車,手自排,-世鑫汽車- 2012年 VW GOLF GTI 市場最受歡迎小鋼炮,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-1f839125-33de-4fdf-8c39-07f13d5bc802.jpg?w=600&h=450,世鑫汽車,台北市北投區承德路六段451號,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
201,272269,PORSCHE,Cayenne 4.8,2014,43000 公里,面議,台北市,藍色,5 門,5 人座,4800cc,四輪驅動,汽油車,手自排,國豐汽車 Porsche Cayenne GTS 14年 4.8L 總代理,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-531a0354-0d30-47db-a177-729e58b17646.jpg?w=600&h=450,國豐汽車,台北市士林區重慶北路4段183號,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
202,272268,Benz,C-Class C250,2016,80000 公里,119.8萬,桃園市,黑色,4 門,5 人座,2000cc,後輪驅動,汽油車,手自排,【伊森車庫 Ethan Car】2016 BENZ C250 AMG 總代理,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-4a4168f2-024d-409b-86d0-ef0e3fb5f3fd.jpg?w=600&h=450,伊森車庫  Ethan Car,桃園市八德區東勇北路149號,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
203,272266,HYUNDAI,Trajet 2.0,2006,0 公里,15.8萬,新北市,銀色,5 門,7 人座,2000cc,前輪驅動,柴油車,自排,2006年式 現代喬傑特TRAJET 2.0柴油 正七人座 省油省稅金 多項精品,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-73696819-8b21-4e11-9a52-52f74b148fe0.jpg?w=600&h=450,勁陞汽車,新北市中和區莒光路207-2號,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
204,272265,BMW,M3 M3 Sedan,2021,110 公里,面議,新北市,白色,4 門,5 人座,3000cc,四輪驅動,汽油車,手自排,2021年BMW M3 Competiton 全新車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-adf2767f-86ce-4faa-b22c-41b6813d0aae.jpg?w=600&h=450,吉美國際汽車有限公司,新北市土城區中央路三段76巷14號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,272263,Benz,GLC-Class GLC 300,2021,100 公里,面議,桃園市,黑色,5 門,5 人座,2000cc,四輪驅動,汽油車,手自排,正2021年 GLC300 AMG Coupe 大滿配 23P 多光束頭燈 柏林,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d12ccb76-ce1c-4500-92be-d4362b1aaad0.jpg?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,272262,AUDI,Q5 2.0,2015,70000 公里,91.8萬,桃園市,灰色,5 門,5 人座,2000cc,四輪驅動,柴油車,手自排,桃園【高昇汽車】15年 Q5 柴油四輪傳動全景天窗輪胎剛換車況極新,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-dfaa5a17-de93-4e9b-84be-9f593114fc4b.jpg?w=600&h=450,高昇汽車,桃園市蘆竹區中正北路692號,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0
207,272261,Benz,CLA-Class CLA250,2020,8528 公里,面議,桃園市,白色,4 門,5 人座,2000cc,四輪驅動,汽油車,手自排,正2020年 CLA250 AMG 四驅版本 夜色套件 倒車影像 盲點氣氛燈,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-f321abe3-6f98-4ebd-94d0-e3a46b0bae07.JPG?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,272260,Benz,CLA-Class CLA250,2020,9323 公里,面議,桃園市,白色,4 門,5 人座,2000cc,前輪驅動,汽油車,自手排,正2020年 CLA250 AMG 夜色套件 倒車影像 盲點 氣氛燈,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-fa2cef55-8f7c-4e27-93b5-ec8a72ba8cbf.JPG?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,272258,Benz,CLA-Class CLA250,2020,2063 公里,面議,桃園市,白色,4 門,5 人座,2000cc,四輪驅動,汽油車,自手排,2019 CLA250 AMG 四驅版本 夜色套件 全景天窗 倒車影像 盲點,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9f66ef99-b876-46bc-bce2-3d30ce3bd3c7.JPG?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,272257,Benz,GLC-Class GLC 300,2019,17050 公里,面議,桃園市,白色,5 門,5 人座,2000cc,四輪驅動,汽油車,手自排,正2019年 GLC300 AMG 4MATIC 夜色套件 柏林之音 黑梣木飾板,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-a8951ad7-0218-40e4-b8db-c4ad6b004978.JPG?w=600&h=450,宇輪汽車,桃園市桃園區大興西路二段277號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,269932,FORD,Focus 1.5,2019,68000 公里,76.8萬,宜蘭縣,白色,5 門,5 人座,1500cc,前輪驅動,汽油車,手自排,MK4 FOCUS ST LINE 5門掀背 秒殺熱門車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-cdd04488-a0c6-4cc4-909b-4c2818686905.jpg?w=600&h=450,昇霖汽車,桃園市蘆竹區新南路二段185號,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
212,272254,Benz,CLA-Class CLA250,2014,82500 公里,99.9萬,桃園市,白色,4 門,5 人座,2000cc,前輪驅動,汽油車,手自排,AMG全景天窗 #摸門 #大螢幕 #認證保固車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-cba224a1-ad6b-4fa9-91be-118f637e8d14.jpg?w=600&h=450,昇霖汽車,桃園市蘆竹區新南路二段185號,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1
213,270011,NISSAN,X-Trail 2.0,2017,24000 公里,65.8萬,桃園市,白色,5 門,5 人座,2000cc,前輪驅動,汽油車,手自排,桃園【高昇汽車】17年 X-TRAIL 里程少360度環景+影音 電動尾門,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-13271f05-d535-4eac-9892-5a26f698c979.jpg?w=600&h=450,高昇汽車,桃園市蘆竹區中正北路692號,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
214,272242,CMC,Veryca廂車 1.3L,2016,50000 公里,33.8萬,桃園市,白色,5 門,8 人座,1300cc,前輪驅動,汽油車,手排,桃園【高昇汽車】16年 凌利 里程少車況佳手排車省油又有力,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-34cc8544-dddd-4e97-881f-006a10d8e4e2.jpg?w=600&h=450,高昇汽車,桃園市蘆竹區中正北路692號,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,272238,MAZDA,3 1.6,2013,112651 公里,29.8萬,高雄市,鐵灰色,5 門,5 人座,1600cc,前輪驅動,汽油車,手自排,MAZDA3 尊貴型 2013年款 倒車顯影 電動天窗 方向盤快控鍵 恆躍,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-595c099b-ed0a-4e0e-b84c-edd12bf62644.jpg?w=600&h=450,恆躍汽車有限公司 GOO認證好店 SAVE認證,高雄市左營區自由四路227號,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
216,272237,AUDI,A6 1.8,2015,52000 公里,89萬,台北市,棕色,4 門,5 人座,1800cc,前輪驅動,汽油車,手自排,【雅紳風貌】2015 Audi A6 35TFSI Sedan,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-852f082e-4b9b-40ee-a20a-567eb6c5d85a.jpg?w=600&h=450,齊樂車酷,台北市中山區民族東路177號,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
217,267601,HONDA,City 1.5,2019,80000 公里,46.8萬,新北市,白色,4 門,5 人座,1500cc,前輪驅動,汽油車,手自排,大信SAVE 2019年 CITY 小改款 VTI-S TCS+六安+手自排!!,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-acc349fc-6569-482a-b627-a0404d2e7fcb.JPG?w=600&h=450,大信汽車-SAVE認證車聯盟,新北市泰山區新北大道5段618號,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
218,267492,MAZDA,CX-9 2.5,2018,41397 公里,116.8萬,高雄市,鐵灰色,5 門,7 人座,2500cc,前輪驅動,汽油車,手自排,MAZDA CX-9 旗艦版 2018年 原鈑件 盲點ACC 天窗 電尾門 恆躍,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-bf3c61ed-2abb-41cf-966d-2b8c958bd832.jpg?w=600&h=450,恆躍汽車有限公司 GOO認證好店 SAVE認證,高雄市左營區自由四路227號,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1
219,267454,NISSAN,Tiida 1.8,2006,153000 公里,18.8萬,桃園市,白色,5 門,5 人座,1800cc,前輪驅動,汽油車,自排,群益 2006 TIIDA 5門掀背 頂級 HID 代步小車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6ad6fbbb-0cfb-4437-b13e-50e75bbdc539.jpg?w=600&h=450,群益汽車,桃園市八德區中華路453號,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,267568,SMART,Forfour 1.0,2016,45949 公里,49.8萬,桃園市,橘色,5 門,4 人座,1000cc,前輪驅動,汽油車,自手排,賓士獨特岩橘黑小可愛.里程才開4萬.一手闆娘用車.賓士原廠紀錄.導航倒車顯影都有,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-da44c978-c581-474c-9e6d-d5433b65c12d.jpg?w=600&h=450,桃園SUM模範店首福汽車,桃園市中壢區新中北路二段68號,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0
221,272230,Benz,C-Class C300,2018,40898 公里,147.8萬,台南市,黑色,4 門,5 人座,2000cc,前輪驅動,汽油車,手自排,C300 AMG 免鑰匙 夜色套件 柏林 倒攝 盲點 記憶椅 天窗 #1818,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-76b5c38f-bc90-4878-bc4e-eb15bc874eb6.jpg?w=600&h=450,鼎翔汽車,台南市永康區中華路1028號,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1
222,259772,MAZDA,Isamu  Genki 1.6,2007,296533 公里,9.8萬,嘉義市,灰色,4 門,5 人座,1600cc,前輪驅動,汽油車,自排,【上億汽車】2007年ISAMU323,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d0cdb189-cb0b-4616-ad4b-9d17e8eb1da6.png?w=600&h=450,上億汽車(嘉義),嘉義市嘉義市西區博愛路二段567之2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,272229,Benz,S-Class S350,2009,190000 公里,41.8萬,屏東縣,黑色,5 門,5 人座,3500cc,後輪驅動,汽油車,手自排,【專售S系列賣場】一手車09年式領牌中華賓士S350L長軸 原版件實車極美,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-b72e75f4-ec32-488c-acba-07ebd0db436c.jpeg?w=600&h=450,龍泰興汽車,屏東縣九如鄉九如路三段527之6號,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
224,272228,AUDI,RS6 4.0,2014,50000 公里,258萬,台北市,白色,5 門,0 人座,4000cc,四輪驅動,汽油車,手自排,2014 Audi C7 RS6 Avant,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-84d4c4ac-643b-4fa9-85bd-cd683ca933a7.jpg?w=600&h=450,SB權上國際,台北市內湖區民權東路六段13-16號,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
225,272227,Benz,E-Class Estate E350 T,2010,60000 公里,68萬,台北市,銀色,5 門,5 人座,3500cc,後輪驅動,汽油車,手自排,2010 Mercedes-Benz E-Class Estate E350,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6e21a127-1214-4f74-b641-0dadfa5260e7.jpg?w=600&h=450,SB權上國際,台北市內湖區民權東路六段13-16號,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0
226,269969,VW,Tiguan 1.4,2014,65500 公里,43.8萬,高雄市,黑色,5 門,5 人座,1400cc,前輪驅動,汽油車,自手排,【鋐基汽車】 VW TIGUAN 1.4 TSI T&F 2014,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6b4b1f04-cfea-47b0-8c1c-04b7f7e8b314.jpg?w=600&h=450,鋐基汽車,高雄市鼓山區中華一路912-1號,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
227,269965,AUDI,A4 1.8,2008,132000 公里,36.8萬,高雄市,黑色,4 門,5 人座,1800cc,前輪驅動,汽油車,手自排,【鋐基汽車】 AUDI A4 1.8 TFSI 總代理,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-ac8e5f4f-fead-40bf-8587-f8c10b1ae6c5.jpg?w=600&h=450,鋐基汽車,高雄市鼓山區中華一路912-1號,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
228,272215,VW,Polo 1.6,2014,72500 公里,29.8萬,高雄市,紅色,5 門,5 人座,1600cc,前輪驅動,汽油車,手自排,【鋐基汽車】 VW POLO 1.6 2014 原鈑件 低里程,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-216f4fb4-4b6a-4f26-a148-865324458725.jpg?w=600&h=450,鋐基汽車,高雄市鼓山區中華一路912-1號,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
229,269984,MAZDA,5 七人座,2007,未知,22.8萬,桃園市,白色,5 門,7 人座,2000cc,前輪驅動,汽油車,手自排,07年MAZDA5 7座  側滑門 倒車雷達 恆溫 多功方向盤 全額貸 0頭款,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-5cbb4657-7c68-42d8-a591-068c1a2c2502.JPG?w=600&h=450,諾言車業,桃園市八德區和強路137號【廣豐新天地三分鐘】【八德交流道三分鐘】【桃園火車站十分鐘】,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
230,272213,LAND ROVER,Discovery 2.0,2018,20000 公里,面議,台北市,白色,5 門,7 人座,2000cc,四輪驅動,汽油車,手自排,2018年 總代理LAND ROVER DISCOVERY HSE 昇益汽車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9c0813ea-68d8-40d9-b6e1-94572897ef88.jpg?w=600&h=450,昇益汽車,台北市北投區承德路六段335號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,272212,LEXUS,IS Series IS300,2019,65000 公里,129.8萬,台南市,棕色,5 門,5 人座,2000cc,前輪驅動,汽油車,手自排,2019領牌 F-sport版 主動跟車 一手車 跑6萬5 原廠保養 新車保固中,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-2f14c6c6-21ab-4c2c-a778-581bf62f552d.jpg?w=600&h=450,SUM台新汽車-台南小林,台南市新營區復興路507號,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
232,272211,HYUNDAI,ix35 2.0,2010,80176 公里,29.8萬,台南市,黑色,5 門,5 人座,2000cc,前輪驅動,汽油車,手自排,ix35 豪華版 只跑8萬 小資入手休旅彈性生活首選,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-905624c9-08a2-48c8-a015-cfd4cb3f8519.jpg?w=600&h=450,鼎翔汽車,台南市永康區中華路1028號,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
233,272210,Benz,GLC-Class 43,2018,13081 公里,254.8萬,台南市,黑色,5 門,5 人座,3000cc,四輪驅動,汽油車,手自排,GLC43 COUPE AMG 夜色 柏林 抬顯 環景 全景 記憶椅 #3595,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-16edff97-7001-4c15-af9d-b413aea17c13.jpg?w=600&h=450,鼎翔汽車,台南市永康區中華路1028號,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
